AR	ind	sample_id	region	sex	median_cov	normalized_cov
5_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	25	0.555555555555556
6_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	845	18.7777777777778
8_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	82	1.82222222222222
9_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	61	1.35555555555556
10_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	69	1.53333333333333
10_1	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	77	1.71111111111111
11_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	86	1.91111111111111
12_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	96	2.13333333333333
13_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	78	1.73333333333333
14_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	86	1.91111111111111
14_1	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	75	1.66666666666667
16_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	69	1.53333333333333
17_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	35	0.777777777777778
17_1	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	91	2.02222222222222
18_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	82	1.82222222222222
18_1	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	44	0.977777777777778
21_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	1585	35.2222222222222
23_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	87	1.93333333333333
24_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	241	5.35555555555556
25_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	48	1.06666666666667
26_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	284	6.31111111111111
27_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	220	4.88888888888889
29_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	59	1.31111111111111
29_1	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	66	1.46666666666667
29_2	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	66	1.46666666666667
30_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	64	1.42222222222222
30_1	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	91	2.02222222222222
31_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	61	1.35555555555556
31_1	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	78	1.73333333333333
32_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	66	1.46666666666667
32_1	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	61	1.35555555555556
33_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	94	2.08888888888889
34_0	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	80	1.77777777777778
DMD	ERR1347724	S_Eskimo_Naukan-1	CentralAsiaSiberia	XX	49	1.08888888888889
4_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	57	0.904761904761905
5_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	32	0.507936507936508
6_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	1017.5	16.1507936507937
8_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	118	1.87301587301587
9_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	103	1.63492063492063
10_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	110	1.74603174603175
10_1	ERR1019036	S_Bergamo-2	WestEurasia	XX	118	1.87301587301587
11_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	125	1.98412698412698
12_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	132	2.0952380952381
13_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	120	1.9047619047619
14_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	123	1.95238095238095
14_1	ERR1019036	S_Bergamo-2	WestEurasia	XX	106	1.68253968253968
16_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	112	1.77777777777778
17_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	50	0.793650793650794
17_1	ERR1019036	S_Bergamo-2	WestEurasia	XX	128	2.03174603174603
18_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	122	1.93650793650794
18_1	ERR1019036	S_Bergamo-2	WestEurasia	XX	63	1
21_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	2493.5	39.5793650793651
23_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	129	2.04761904761905
24_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	459	7.28571428571429
25_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	72	1.14285714285714
26_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	349	5.53968253968254
27_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	202	3.20634920634921
29_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	90	1.42857142857143
29_1	ERR1019036	S_Bergamo-2	WestEurasia	XX	105	1.66666666666667
29_2	ERR1019036	S_Bergamo-2	WestEurasia	XX	106	1.68253968253968
30_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	102	1.61904761904762
30_1	ERR1019036	S_Bergamo-2	WestEurasia	XX	123	1.95238095238095
31_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	98	1.55555555555556
31_1	ERR1019036	S_Bergamo-2	WestEurasia	XX	119	1.88888888888889
32_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	191	3.03174603174603
32_1	ERR1019036	S_Bergamo-2	WestEurasia	XX	99	1.57142857142857
33_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	132	2.0952380952381
34_0	ERR1019036	S_Bergamo-2	WestEurasia	XX	129	2.04761904761905
DMD	ERR1019036	S_Bergamo-2	WestEurasia	XX	66	1.04761904761905
4_0	ERR1395590	S_Quechua-1	America	XX	36	0.972972972972973
5_0	ERR1395590	S_Quechua-1	America	XX	23	0.621621621621622
6_0	ERR1395590	S_Quechua-1	America	XX	665	17.972972972973
8_0	ERR1395590	S_Quechua-1	America	XX	72	1.94594594594595
9_0	ERR1395590	S_Quechua-1	America	XX	56	1.51351351351351
10_0	ERR1395590	S_Quechua-1	America	XX	66	1.78378378378378
10_1	ERR1395590	S_Quechua-1	America	XX	71	1.91891891891892
11_0	ERR1395590	S_Quechua-1	America	XX	74	2
12_0	ERR1395590	S_Quechua-1	America	XX	79	2.13513513513514
13_0	ERR1395590	S_Quechua-1	America	XX	72	1.94594594594595
14_0	ERR1395590	S_Quechua-1	America	XX	74	2
14_1	ERR1395590	S_Quechua-1	America	XX	65	1.75675675675676
16_0	ERR1395590	S_Quechua-1	America	XX	68	1.83783783783784
17_0	ERR1395590	S_Quechua-1	America	XX	25	0.675675675675676
17_1	ERR1395590	S_Quechua-1	America	XX	77	2.08108108108108
18_0	ERR1395590	S_Quechua-1	America	XX	70	1.89189189189189
18_1	ERR1395590	S_Quechua-1	America	XX	40	1.08108108108108
21_0	ERR1395590	S_Quechua-1	America	XX	1927.5	52.0945945945946
23_0	ERR1395590	S_Quechua-1	America	XX	77	2.08108108108108
24_0	ERR1395590	S_Quechua-1	America	XX	150	4.05405405405405
25_0	ERR1395590	S_Quechua-1	America	XX	42	1.13513513513514
26_0	ERR1395590	S_Quechua-1	America	XX	269	7.27027027027027
27_0	ERR1395590	S_Quechua-1	America	XX	119	3.21621621621622
29_0	ERR1395590	S_Quechua-1	America	XX	55	1.48648648648649
29_1	ERR1395590	S_Quechua-1	America	XX	60	1.62162162162162
29_2	ERR1395590	S_Quechua-1	America	XX	59	1.59459459459459
30_0	ERR1395590	S_Quechua-1	America	XX	54	1.45945945945946
30_1	ERR1395590	S_Quechua-1	America	XX	77	2.08108108108108
31_0	ERR1395590	S_Quechua-1	America	XX	53	1.43243243243243
31_1	ERR1395590	S_Quechua-1	America	XX	70	1.89189189189189
32_0	ERR1395590	S_Quechua-1	America	XX	80	2.16216216216216
32_1	ERR1395590	S_Quechua-1	America	XX	54	1.45945945945946
33_0	ERR1395590	S_Quechua-1	America	XX	81	2.18918918918919
34_0	ERR1395590	S_Quechua-1	America	XX	71	1.91891891891892
DMD	ERR1395590	S_Quechua-1	America	XX	40	1.08108108108108
4_0	ERR1395611	S_Kapu-2	SouthAsia	XY	22	0.88
5_0	ERR1395611	S_Kapu-2	SouthAsia	XY	13	0.52
6_0	ERR1395611	S_Kapu-2	SouthAsia	XY	410	16.4
8_0	ERR1395611	S_Kapu-2	SouthAsia	XY	47	1.88
9_0	ERR1395611	S_Kapu-2	SouthAsia	XY	36	1.44
10_0	ERR1395611	S_Kapu-2	SouthAsia	XY	41	1.64
10_1	ERR1395611	S_Kapu-2	SouthAsia	XY	45	1.8
11_0	ERR1395611	S_Kapu-2	SouthAsia	XY	46	1.84
12_0	ERR1395611	S_Kapu-2	SouthAsia	XY	54	2.16
13_0	ERR1395611	S_Kapu-2	SouthAsia	XY	46	1.84
14_0	ERR1395611	S_Kapu-2	SouthAsia	XY	48	1.92
14_1	ERR1395611	S_Kapu-2	SouthAsia	XY	41	1.64
16_0	ERR1395611	S_Kapu-2	SouthAsia	XY	37	1.48
17_0	ERR1395611	S_Kapu-2	SouthAsia	XY	17	0.68
17_1	ERR1395611	S_Kapu-2	SouthAsia	XY	51	2.04
18_0	ERR1395611	S_Kapu-2	SouthAsia	XY	42	1.68
18_1	ERR1395611	S_Kapu-2	SouthAsia	XY	26	1.04
21_0	ERR1395611	S_Kapu-2	SouthAsia	XY	624.5	24.98
23_0	ERR1395611	S_Kapu-2	SouthAsia	XY	49	1.96
24_0	ERR1395611	S_Kapu-2	SouthAsia	XY	73	2.92
25_0	ERR1395611	S_Kapu-2	SouthAsia	XY	28	1.12
26_0	ERR1395611	S_Kapu-2	SouthAsia	XY	149	5.96
27_0	ERR1395611	S_Kapu-2	SouthAsia	XY	119	4.76
29_0	ERR1395611	S_Kapu-2	SouthAsia	XY	32	1.28
29_1	ERR1395611	S_Kapu-2	SouthAsia	XY	38	1.52
29_2	ERR1395611	S_Kapu-2	SouthAsia	XY	37	1.48
30_0	ERR1395611	S_Kapu-2	SouthAsia	XY	37	1.48
30_1	ERR1395611	S_Kapu-2	SouthAsia	XY	49	1.96
31_0	ERR1395611	S_Kapu-2	SouthAsia	XY	33	1.32
31_1	ERR1395611	S_Kapu-2	SouthAsia	XY	44	1.76
32_0	ERR1395611	S_Kapu-2	SouthAsia	XY	40	1.6
32_1	ERR1395611	S_Kapu-2	SouthAsia	XY	35	1.4
33_0	ERR1395611	S_Kapu-2	SouthAsia	XY	52	2.08
34_0	ERR1395611	S_Kapu-2	SouthAsia	XY	45	1.8
DMD	ERR1395611	S_Kapu-2	SouthAsia	XY	26	1.04
4_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	31	0.911764705882353
5_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	18	0.529411764705882
6_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	483	14.2058823529412
8_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	64	1.88235294117647
9_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	48	1.41176470588235
10_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	59	1.73529411764706
10_1	ERR1025607	S_Palestinian-3	WestEurasia	XX	64	1.88235294117647
11_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	66	1.94117647058824
12_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	75	2.20588235294118
13_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	64	1.88235294117647
14_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	69	2.02941176470588
14_1	ERR1025607	S_Palestinian-3	WestEurasia	XX	56	1.64705882352941
16_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	54	1.58823529411765
17_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	20	0.588235294117647
17_1	ERR1025607	S_Palestinian-3	WestEurasia	XX	70	2.05882352941176
18_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	66	1.94117647058824
18_1	ERR1025607	S_Palestinian-3	WestEurasia	XX	36	1.05882352941176
21_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	1575.5	46.3382352941176
23_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	69	2.02941176470588
24_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	156	4.58823529411765
25_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	39	1.14705882352941
26_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	241	7.08823529411765
27_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	117	3.44117647058824
29_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	46	1.35294117647059
29_1	ERR1025607	S_Palestinian-3	WestEurasia	XX	50	1.47058823529412
29_2	ERR1025607	S_Palestinian-3	WestEurasia	XX	56	1.64705882352941
30_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	48	1.41176470588235
30_1	ERR1025607	S_Palestinian-3	WestEurasia	XX	69	2.02941176470588
31_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	48	1.41176470588235
31_1	ERR1025607	S_Palestinian-3	WestEurasia	XX	62	1.82352941176471
32_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	97	2.85294117647059
32_1	ERR1025607	S_Palestinian-3	WestEurasia	XX	50	1.47058823529412
33_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	72	2.11764705882353
34_0	ERR1025607	S_Palestinian-3	WestEurasia	XX	65	1.91176470588235
DMD	ERR1025607	S_Palestinian-3	WestEurasia	XX	36	1.05882352941176
4_0	ERR1025606	S_Russian-2	WestEurasia	XX	32	0.941176470588235
5_0	ERR1025606	S_Russian-2	WestEurasia	XX	26	0.764705882352941
6_0	ERR1025606	S_Russian-2	WestEurasia	XX	552	16.2352941176471
8_0	ERR1025606	S_Russian-2	WestEurasia	XX	67	1.97058823529412
9_0	ERR1025606	S_Russian-2	WestEurasia	XX	55	1.61764705882353
10_0	ERR1025606	S_Russian-2	WestEurasia	XX	60	1.76470588235294
10_1	ERR1025606	S_Russian-2	WestEurasia	XX	67	1.97058823529412
11_0	ERR1025606	S_Russian-2	WestEurasia	XX	69	2.02941176470588
12_0	ERR1025606	S_Russian-2	WestEurasia	XX	74	2.17647058823529
13_0	ERR1025606	S_Russian-2	WestEurasia	XX	70	2.05882352941176
14_0	ERR1025606	S_Russian-2	WestEurasia	XX	70	2.05882352941176
14_1	ERR1025606	S_Russian-2	WestEurasia	XX	61	1.79411764705882
16_0	ERR1025606	S_Russian-2	WestEurasia	XX	57	1.67647058823529
17_0	ERR1025606	S_Russian-2	WestEurasia	XX	28	0.823529411764706
17_1	ERR1025606	S_Russian-2	WestEurasia	XX	72	2.11764705882353
18_0	ERR1025606	S_Russian-2	WestEurasia	XX	68	2
18_1	ERR1025606	S_Russian-2	WestEurasia	XX	34	1
21_0	ERR1025606	S_Russian-2	WestEurasia	XX	1157.5	34.0441176470588
23_0	ERR1025606	S_Russian-2	WestEurasia	XX	73	2.14705882352941
24_0	ERR1025606	S_Russian-2	WestEurasia	XX	187	5.5
25_0	ERR1025606	S_Russian-2	WestEurasia	XX	38	1.11764705882353
26_0	ERR1025606	S_Russian-2	WestEurasia	XX	227	6.67647058823529
27_0	ERR1025606	S_Russian-2	WestEurasia	XX	163	4.79411764705882
29_0	ERR1025606	S_Russian-2	WestEurasia	XX	49	1.44117647058824
29_1	ERR1025606	S_Russian-2	WestEurasia	XX	61	1.79411764705882
29_2	ERR1025606	S_Russian-2	WestEurasia	XX	62	1.82352941176471
30_0	ERR1025606	S_Russian-2	WestEurasia	XX	56	1.64705882352941
30_1	ERR1025606	S_Russian-2	WestEurasia	XX	73	2.14705882352941
31_0	ERR1025606	S_Russian-2	WestEurasia	XX	57	1.67647058823529
31_1	ERR1025606	S_Russian-2	WestEurasia	XX	66	1.94117647058824
32_0	ERR1025606	S_Russian-2	WestEurasia	XX	110	3.23529411764706
32_1	ERR1025606	S_Russian-2	WestEurasia	XX	59	1.73529411764706
33_0	ERR1025606	S_Russian-2	WestEurasia	XX	76	2.23529411764706
34_0	ERR1025606	S_Russian-2	WestEurasia	XX	70	2.05882352941176
DMD	ERR1025606	S_Russian-2	WestEurasia	XX	36	1.05882352941176
4_0	ERR1025604	S_Pima-2	America	XX	26	0.866666666666667
5_0	ERR1025604	S_Pima-2	America	XX	15	0.5
6_0	ERR1025604	S_Pima-2	America	XX	503	16.7666666666667
8_0	ERR1025604	S_Pima-2	America	XX	57	1.9
9_0	ERR1025604	S_Pima-2	America	XX	39	1.3
10_0	ERR1025604	S_Pima-2	America	XX	54	1.8
10_1	ERR1025604	S_Pima-2	America	XX	53	1.76666666666667
11_0	ERR1025604	S_Pima-2	America	XX	59	1.96666666666667
12_0	ERR1025604	S_Pima-2	America	XX	65	2.16666666666667
13_0	ERR1025604	S_Pima-2	America	XX	57	1.9
14_0	ERR1025604	S_Pima-2	America	XX	60	2
14_1	ERR1025604	S_Pima-2	America	XX	49	1.63333333333333
16_0	ERR1025604	S_Pima-2	America	XX	43	1.43333333333333
17_0	ERR1025604	S_Pima-2	America	XX	23	0.766666666666667
17_1	ERR1025604	S_Pima-2	America	XX	61	2.03333333333333
18_0	ERR1025604	S_Pima-2	America	XX	51	1.7
18_1	ERR1025604	S_Pima-2	America	XX	30	1
21_0	ERR1025604	S_Pima-2	America	XX	1418.5	47.2833333333333
23_0	ERR1025604	S_Pima-2	America	XX	63	2.1
24_0	ERR1025604	S_Pima-2	America	XX	196	6.53333333333333
25_0	ERR1025604	S_Pima-2	America	XX	36	1.2
26_0	ERR1025604	S_Pima-2	America	XX	194	6.46666666666667
27_0	ERR1025604	S_Pima-2	America	XX	125	4.16666666666667
29_0	ERR1025604	S_Pima-2	America	XX	42	1.4
29_1	ERR1025604	S_Pima-2	America	XX	48	1.6
29_2	ERR1025604	S_Pima-2	America	XX	43	1.43333333333333
30_0	ERR1025604	S_Pima-2	America	XX	41	1.36666666666667
30_1	ERR1025604	S_Pima-2	America	XX	64	2.13333333333333
31_0	ERR1025604	S_Pima-2	America	XX	40	1.33333333333333
31_1	ERR1025604	S_Pima-2	America	XX	54	1.8
32_0	ERR1025604	S_Pima-2	America	XX	71	2.36666666666667
32_1	ERR1025604	S_Pima-2	America	XX	43	1.43333333333333
33_0	ERR1025604	S_Pima-2	America	XX	66	2.2
34_0	ERR1025604	S_Pima-2	America	XX	57	1.9
DMD	ERR1025604	S_Pima-2	America	XX	33	1.1
4_0	ERR1025602	S_Mozabite-2	Africa	XX	31	0.885714285714286
5_0	ERR1025602	S_Mozabite-2	Africa	XX	17	0.485714285714286
6_0	ERR1025602	S_Mozabite-2	Africa	XX	513	14.6571428571429
8_0	ERR1025602	S_Mozabite-2	Africa	XX	67	1.91428571428571
9_0	ERR1025602	S_Mozabite-2	Africa	XX	56	1.6
10_0	ERR1025602	S_Mozabite-2	Africa	XX	62	1.77142857142857
10_1	ERR1025602	S_Mozabite-2	Africa	XX	66	1.88571428571429
11_0	ERR1025602	S_Mozabite-2	Africa	XX	68	1.94285714285714
12_0	ERR1025602	S_Mozabite-2	Africa	XX	74	2.11428571428571
13_0	ERR1025602	S_Mozabite-2	Africa	XX	52	1.48571428571429
14_0	ERR1025602	S_Mozabite-2	Africa	XX	71	2.02857142857143
14_1	ERR1025602	S_Mozabite-2	Africa	XX	62	1.77142857142857
16_0	ERR1025602	S_Mozabite-2	Africa	XX	63	1.8
17_0	ERR1025602	S_Mozabite-2	Africa	XX	29	0.828571428571429
17_1	ERR1025602	S_Mozabite-2	Africa	XX	72	2.05714285714286
18_0	ERR1025602	S_Mozabite-2	Africa	XX	75	2.14285714285714
18_1	ERR1025602	S_Mozabite-2	Africa	XX	34	0.971428571428571
21_0	ERR1025602	S_Mozabite-2	Africa	XX	1316.5	37.6142857142857
23_0	ERR1025602	S_Mozabite-2	Africa	XX	74	2.11428571428571
24_0	ERR1025602	S_Mozabite-2	Africa	XX	277	7.91428571428571
25_0	ERR1025602	S_Mozabite-2	Africa	XX	40	1.14285714285714
26_0	ERR1025602	S_Mozabite-2	Africa	XX	307	8.77142857142857
27_0	ERR1025602	S_Mozabite-2	Africa	XX	191	5.45714285714286
29_0	ERR1025602	S_Mozabite-2	Africa	XX	52	1.48571428571429
29_1	ERR1025602	S_Mozabite-2	Africa	XX	55	1.57142857142857
29_2	ERR1025602	S_Mozabite-2	Africa	XX	57	1.62857142857143
30_0	ERR1025602	S_Mozabite-2	Africa	XX	52	1.48571428571429
30_1	ERR1025602	S_Mozabite-2	Africa	XX	74	2.11428571428571
31_0	ERR1025602	S_Mozabite-2	Africa	XX	53	1.51428571428571
31_1	ERR1025602	S_Mozabite-2	Africa	XX	67	1.91428571428571
32_0	ERR1025602	S_Mozabite-2	Africa	XX	76	2.17142857142857
32_1	ERR1025602	S_Mozabite-2	Africa	XX	56	1.6
33_0	ERR1025602	S_Mozabite-2	Africa	XX	76	2.17142857142857
34_0	ERR1025602	S_Mozabite-2	Africa	XX	71	2.02857142857143
DMD	ERR1025602	S_Mozabite-2	Africa	XX	37	1.05714285714286
4_0	ERR1025600	S_Somali-1	Africa	XX	34	0.894736842105263
5_0	ERR1025600	S_Somali-1	Africa	XX	24	0.631578947368421
6_0	ERR1025600	S_Somali-1	Africa	XX	691	18.1842105263158
8_0	ERR1025600	S_Somali-1	Africa	XX	74	1.94736842105263
9_0	ERR1025600	S_Somali-1	Africa	XX	63	1.65789473684211
10_0	ERR1025600	S_Somali-1	Africa	XX	66	1.73684210526316
10_1	ERR1025600	S_Somali-1	Africa	XX	69	1.81578947368421
11_0	ERR1025600	S_Somali-1	Africa	XX	74.5	1.96052631578947
12_0	ERR1025600	S_Somali-1	Africa	XX	82	2.15789473684211
13_0	ERR1025600	S_Somali-1	Africa	XX	73	1.92105263157895
14_0	ERR1025600	S_Somali-1	Africa	XX	77	2.02631578947368
14_1	ERR1025600	S_Somali-1	Africa	XX	65	1.71052631578947
16_0	ERR1025600	S_Somali-1	Africa	XX	66	1.73684210526316
17_0	ERR1025600	S_Somali-1	Africa	XX	28	0.736842105263158
17_1	ERR1025600	S_Somali-1	Africa	XX	79	2.07894736842105
18_0	ERR1025600	S_Somali-1	Africa	XX	73	1.92105263157895
18_1	ERR1025600	S_Somali-1	Africa	XX	37	0.973684210526316
21_0	ERR1025600	S_Somali-1	Africa	XX	1719	45.2368421052632
23_0	ERR1025600	S_Somali-1	Africa	XX	78	2.05263157894737
24_0	ERR1025600	S_Somali-1	Africa	XX	265	6.97368421052632
25_0	ERR1025600	S_Somali-1	Africa	XX	41	1.07894736842105
26_0	ERR1025600	S_Somali-1	Africa	XX	321	8.44736842105263
27_0	ERR1025600	S_Somali-1	Africa	XX	215	5.65789473684211
29_0	ERR1025600	S_Somali-1	Africa	XX	57	1.5
29_1	ERR1025600	S_Somali-1	Africa	XX	65	1.71052631578947
29_2	ERR1025600	S_Somali-1	Africa	XX	69	1.81578947368421
30_0	ERR1025600	S_Somali-1	Africa	XX	57	1.5
30_1	ERR1025600	S_Somali-1	Africa	XX	80	2.10526315789474
31_0	ERR1025600	S_Somali-1	Africa	XX	55	1.44736842105263
31_1	ERR1025600	S_Somali-1	Africa	XX	72	1.89473684210526
32_0	ERR1025600	S_Somali-1	Africa	XX	85	2.23684210526316
32_1	ERR1025600	S_Somali-1	Africa	XX	60	1.57894736842105
33_0	ERR1025600	S_Somali-1	Africa	XX	82	2.15789473684211
34_0	ERR1025600	S_Somali-1	Africa	XX	75	1.97368421052632
DMD	ERR1025600	S_Somali-1	Africa	XX	41	1.07894736842105
4_0	ERR1395613	S_Burmese-1	EastAsia	XY	24	0.923076923076923
5_0	ERR1395613	S_Burmese-1	EastAsia	XY	11	0.423076923076923
6_0	ERR1395613	S_Burmese-1	EastAsia	XY	336	12.9230769230769
8_0	ERR1395613	S_Burmese-1	EastAsia	XY	48	1.84615384615385
9_0	ERR1395613	S_Burmese-1	EastAsia	XY	36	1.38461538461538
10_0	ERR1395613	S_Burmese-1	EastAsia	XY	42	1.61538461538462
10_1	ERR1395613	S_Burmese-1	EastAsia	XY	47	1.80769230769231
11_0	ERR1395613	S_Burmese-1	EastAsia	XY	49	1.88461538461538
12_0	ERR1395613	S_Burmese-1	EastAsia	XY	57	2.19230769230769
13_0	ERR1395613	S_Burmese-1	EastAsia	XY	45	1.73076923076923
14_0	ERR1395613	S_Burmese-1	EastAsia	XY	52	2
14_1	ERR1395613	S_Burmese-1	EastAsia	XY	43	1.65384615384615
16_0	ERR1395613	S_Burmese-1	EastAsia	XY	41	1.57692307692308
17_0	ERR1395613	S_Burmese-1	EastAsia	XY	20	0.769230769230769
17_1	ERR1395613	S_Burmese-1	EastAsia	XY	54	2.07692307692308
18_0	ERR1395613	S_Burmese-1	EastAsia	XY	47	1.80769230769231
18_1	ERR1395613	S_Burmese-1	EastAsia	XY	25	0.961538461538462
21_0	ERR1395613	S_Burmese-1	EastAsia	XY	938	36.0769230769231
23_0	ERR1395613	S_Burmese-1	EastAsia	XY	52	2
24_0	ERR1395613	S_Burmese-1	EastAsia	XY	134	5.15384615384615
25_0	ERR1395613	S_Burmese-1	EastAsia	XY	30	1.15384615384615
26_0	ERR1395613	S_Burmese-1	EastAsia	XY	81	3.11538461538462
27_0	ERR1395613	S_Burmese-1	EastAsia	XY	106	4.07692307692308
29_0	ERR1395613	S_Burmese-1	EastAsia	XY	35	1.34615384615385
29_1	ERR1395613	S_Burmese-1	EastAsia	XY	41	1.57692307692308
29_2	ERR1395613	S_Burmese-1	EastAsia	XY	41	1.57692307692308
30_0	ERR1395613	S_Burmese-1	EastAsia	XY	37	1.42307692307692
30_1	ERR1395613	S_Burmese-1	EastAsia	XY	53	2.03846153846154
31_0	ERR1395613	S_Burmese-1	EastAsia	XY	37	1.42307692307692
31_1	ERR1395613	S_Burmese-1	EastAsia	XY	47	1.80769230769231
32_0	ERR1395613	S_Burmese-1	EastAsia	XY	61	2.34615384615385
32_1	ERR1395613	S_Burmese-1	EastAsia	XY	41	1.57692307692308
33_0	ERR1395613	S_Burmese-1	EastAsia	XY	56	2.15384615384615
34_0	ERR1395613	S_Burmese-1	EastAsia	XY	50	1.92307692307692
DMD	ERR1395613	S_Burmese-1	EastAsia	XY	28	1.07692307692308
4_0	ERR1019066	S_Piapoco-1	America	XX	33	0.942857142857143
5_0	ERR1019066	S_Piapoco-1	America	XX	17	0.485714285714286
6_0	ERR1019066	S_Piapoco-1	America	XX	683	19.5142857142857
8_0	ERR1019066	S_Piapoco-1	America	XX	68	1.94285714285714
9_0	ERR1019066	S_Piapoco-1	America	XX	54	1.54285714285714
10_0	ERR1019066	S_Piapoco-1	America	XX	62	1.77142857142857
10_1	ERR1019066	S_Piapoco-1	America	XX	67	1.91428571428571
11_0	ERR1019066	S_Piapoco-1	America	XX	71	2.02857142857143
12_0	ERR1019066	S_Piapoco-1	America	XX	77	2.2
13_0	ERR1019066	S_Piapoco-1	America	XX	68	1.94285714285714
14_0	ERR1019066	S_Piapoco-1	America	XX	70	2
14_1	ERR1019066	S_Piapoco-1	America	XX	62	1.77142857142857
16_0	ERR1019066	S_Piapoco-1	America	XX	63	1.8
